index,movie_id,rate_x,rate_y,global_rate
2044,the+prisoner+of+shark+island+1936,3.0,4.0,7.0
2045,the+prodigal+son+1981,4.0,4.0,6.6
2046,the+professionals+1966,3.5,4.0,6.8
2047,the+proposition+2005,4.0,4.5,7.1
2048,the+protector+2005,3.0,3.0,6.8
2049,the+pruitt-igoe+myth+2012,3.5,4.0,6.9
2050,the+psychopath+1966,3.0,5.0,6.3
2051,the+public+enemy+1931,5.0,4.0,7.3
2052,the+punisher+dirty+laundry+2012,4.0,3.0,7.3
2053,the+purge+anarchy+2014,3.9,3.5,6.6
2054,the+pursuit+of+happiness+1971,3.0,3.0,5.0
2055,the+pyramid+2014,4.0,3.0,4.6
2056,the+queen+2006,3.0,4.0,6.8
2057,the+quick+and+the+dead+1987,4.0,2.0,5.4
2058,the+quick+and+the+dead+1995,3.0,4.0,6.2
2059,the+quiet+man+1952,4.0,5.0,7.3
2060,the+rabbis+cat+2011,4.0,4.0,6.7
2061,the+raid+2+2014,3.0,3.0,7.6
2062,the+railway+children+1970,3.0,4.0,7.1
2063,the+railway+man+2013,4.0,3.0,6.7
2064,the+rainmaker+1956,4.0,3.0,6.1
2065,the+ramen+girl+2008,2.0,4.0,6.1
2066,the+reluctant+dragon+1941,3.0,3.5,6.7
2067,the+return+of+the+king+1980,4.0,3.0,5.1
2068,the+return+of+the+living+dead+1985,4.0,3.0,7.3
2069,the+rewrite+2014,4.0,4.0,5.8
2070,the+ring+two+2005,4.0,4.0,5.5
2071,the+river+wild+1994,3.0,4.0,6.1
2072,the+road+2009,4.333333333333333,3.0,6.8
2073,the+ruins+2008,2.0,3.0,5.6
2074,the+runaways+2010,3.0,3.0,6.3
2075,the+russia+house+1990,4.0,3.0,6.3
2076,the+rutles+all+you+need+is+cash+1978,3.5,4.0,6.5
2077,the+sacrament+2013,4.0,4.0,5.6
2078,the+sacrifice+1986,4.0,5.0,7.2
2079,the+satan+bug+1965,4.0,4.0,5.6
2080,the+science+of+sleep+2006,3.6666666666666665,4.0,6.8
2081,the+scientist+2010,3.6666666666666665,3.0,9.0
2082,the+score+2001,4.5,4.0,6.7
2083,the+sea+hawk+1940,4.0,4.0,7.2
2084,the+second+best+exotic+marigold+hotel+2015,4.0,3.0,6.3
2085,the+secret+country+the+first+australians+fight+back+1986,3.0,3.0,0.0
2086,the+secret+life+of+bees+2008,4.0,3.0,7.4
2087,the+secret+of+nimh+1982,2.5,4.0,7.5
2088,the+secret+policemans+other+ball+1982,4.0,4.0,0.0
2089,the+secret+world+of+arrietty+2010,3.9166666666666665,3.9375,7.4
2090,the+servant+1963,4.0,4.0,7.3
2091,the+set-up+1949,5.0,4.0,6.8
2092,the+shawshank+redemption+1994,4.524193548387097,4.5813953488372094,8.5
2093,the+shepherd+border+patrol+2008,3.0,3.0,5.1
2094,the+sheriff+and+the+satellite+kid+1979,3.0,3.0,5.9
2095,the+shining+1980,4.03030303030303,4.285714285714286,8.1
2096,the+shop+around+the+corner+1940,4.0,4.0,7.9
2097,the+shop+on+main+street+1965,4.0,4.0,7.4
2098,the+short+game+2013,4.0,3.0,7.3
2099,the+silent+partner+1978,4.0,4.0,6.9
2100,the+simple+life+of+noah+dearborn+1999,3.5,3.0,3.4
2101,the+sixth+sense+1999,4.0,4.5,7.7
2102,the+skeleton+key+2005,3.0,4.0,6.4
2103,the+skin+i+live+in+2011,3.6666666666666665,4.0,7.4
2104,the+sleeping+car+murder+1965,4.0,4.0,6.9
2105,the+snow+queen+2012,4.0,3.0,5.1
2106,the+snow+walker+2003,3.0,3.5,6.3
2107,the+snowman+1982,3.0,4.0,7.5
2108,the+sons+room+2001,4.0,4.0,6.3
2109,the+spanish+apartment+2002,3.0,4.0,7.0
2110,the+spanish+prisoner+1997,3.6666666666666665,4.0,7.1
2111,the+spongebob+movie+sponge+out+of+water+2015,3.375,3.5,5.7
2112,the+state+of+things+1982,4.333333333333333,3.0,6.2
2113,the+station+agent+2003,3.3333333333333335,4.0,7.4
2114,the+stoning+of+soraya+m.+2008,4.0,4.5,8.0
2115,the+story+of+qiu+ju+1992,4.0,4.0,7.2
2116,the+story+of+temple+drake+1933,4.0,4.0,5.1
2117,the+story+of+us+1999,2.0,4.5,5.9
2118,the+stranger+1991,3.0,4.0,8.0
2119,the+street+with+no+name+1948,3.5,4.0,6.2
2120,the+string+2009,3.0,3.0,6.4
2121,the+substance+albert+hofmanns+lsd+2011,4.0,3.0,6.6
2122,the+substitute+2+schools+out+1998,2.0,4.0,5.1
2123,the+sure+thing+1985,3.0,3.0,6.6
2124,the+sword+in+the+stone+1963,3.642857142857143,3.5,6.9
2125,the+taking+of+pelham+one+two+three+1974,3.0,4.0,7.6
2126,the+tale+of+zatichi+1962,4.0,3.0,7.2
2127,the+taming+of+the+shrew+1967,3.0,5.0,6.9
2128,the+taste+of+tea+2004,3.0,4.0,7.0
2129,the+terminator+1984,4.0212765957446805,3.9411764705882355,7.4
2130,the+terrorizers+1986,4.0,4.0,7.4
2131,the+thief+lord+2006,3.0,4.0,6.0
2132,the+thief+of+bagdad+1924,2.5,4.0,7.4
2133,the+thin+man+1934,4.333333333333333,4.0,7.4
2134,the+thin+man+goes+home+1945,4.0,4.0,6.4
2135,the+third+man+1949,4.166666666666667,4.0,7.9
2136,the+three+musketeers+1973,4.0,4.0,6.8
2137,the+tiger+from+tjampa+1953,4.0,4.0,5.0
2138,the+time+machine+1960,3.5,4.5,7.5
2139,the+times+of+harvey+milk+1984,4.0,4.0,7.1
2140,the+tin+drum+1979,3.6666666666666665,5.0,7.0
2141,the+tin+star+1957,4.0,5.0,7.0
2142,the+trial+of+lee+harvey+oswald+1977,3.0,5.0,0.0
2143,the+trip+2010,3.5,4.0,7.0
2144,the+trip+to+bountiful+1985,4.0,4.0,7.3
2145,the+triplets+of+belleville+2003,3.0,3.5,7.3
2146,the+twelve+tasks+of+asterix+1976,4.0,5.0,7.3
2147,the+two+escobars+2010,4.0,4.0,7.6
2148,the+undefeated+2011,4.0,3.5,1.9
2149,the+unknown+1927,3.3333333333333335,3.0,7.6
2150,the+unknown+soldier+1985,5.0,4.0,6.4
2151,the+unspeakable+act+2012,4.0,5.0,5.8
2152,the+usual+suspects+1995,4.0,4.0,8.1
2153,the+vault+of+horror+1973,4.0,3.0,6.5
2154,the+very+thought+of+you+1944,3.0,4.0,5.0
2155,the+visitor+2007,4.0,3.5,6.9
2156,the+visitor+2008,4.0,3.0,6.0
2157,the+wanderers+1979,4.5,3.0,7.2
2158,the+war+on+democracy+2007,4.0,4.0,7.6
2159,the+warlords+2007,4.0,3.0,6.3
2160,the+wave+2008,4.0,4.0,7.5
2161,the+way+back+2010,3.0,4.0,6.8
2162,the+way+of+the+dragon+1972,3.5,4.0,7.4
2163,the+way+way+back+2013,4.0,4.0,7.1
2164,the+weather+underground+2002,4.0,4.0,6.9
2165,the+whales+of+august+1987,2.0,5.0,7.1
2166,the+white+diamond+2004,4.0,4.0,6.5
2167,the+whole+nine+yards+2000,4.0,4.0,6.3
2168,the+wild+bunch+1969,3.5,4.0,7.7
2169,the+wild+world+of+lydia+lunch+1983,4.0,4.0,7.0
2170,the+wind+1928,4.0,4.0,6.8
2171,the+wind+in+the+willows+1995,3.0,3.0,7.0
2172,the+window+1949,4.0,5.0,7.3
2173,the+winter+war+1989,4.0,5.0,7.2
2174,the+wise+kids+2011,3.0,3.0,6.4
2175,the+wizard+of+oz+1939,4.5,4.0,7.4
2176,the+wolf+man+1941,3.5,2.0,7.2
2177,the+wolf+of+wall+street+2013,3.9047619047619047,3.7777777777777777,7.9
2178,the+wolfman+2010,3.0,3.0,5.5
2179,the+woman+in+the+window+1944,4.0,3.0,7.5
2180,the+woman+who+drinks+2001,4.0,4.0,8.0
2181,the+women+on+the+6th+floor+2010,4.0,4.0,6.6
2182,the+woods+2006,3.0,2.0,5.6
2183,the+woodsman+2004,3.0,4.0,6.9
2184,the+words+2012,3.0,3.0,6.4
2185,the+world_+the+flesh+and+the+devil+1959,4.0,2.0,5.8
2186,the+worlds+end+2013,4.0,4.0,6.7
2187,the+wrong+man+1956,3.0,4.0,6.9
2188,the+wrong+trousers+1993,4.5,4.0,7.6
2189,the+yacoubian+building+2006,4.0,4.0,6.8
2190,the+year+of+the+wolf+2007,4.0,2.0,6.8
2191,the+yellow+handkerchief+2008,4.0,4.0,6.4
2192,the+yes+men+fix+the+world+2009,4.0,5.0,7.0
2193,the+young+lions+1958,3.6666666666666665,4.0,6.4
2194,the+zone+2007,3.3333333333333335,3.0,6.3
2195,theatre+of+blood+1973,3.5,4.0,6.7
2196,thelma++louise+1991,3.0,4.0,7.2
2197,them+1954,3.5,4.0,6.8
2198,them+2006,3.5,3.0,6.1
2199,there+be+dragons+2011,4.0,4.0,5.8
2200,theres+something+wrong+with+aunt+diane+2011,4.0,4.0,6.7
2201,thesis+1996,4.0,4.0,7.2
2202,thesis+on+a+homicide+2013,4.0,4.0,6.1
2203,they+call+us+misfits+1968,3.5,4.0,6.4
2204,they+came+to+cordura+1959,4.0,4.0,6.2
2205,they+might+be+giants+1971,5.0,5.0,7.3
2206,thief+1981,2.0,3.0,7.3
2207,thieves+like+us+1974,3.5,3.0,6.2
2208,thirteen+2003,3.0,3.5,6.6
2209,this+boys+life+1993,4.0,4.0,7.0
2210,this+gun+for+hire+1942,4.5,3.0,7.1
2211,this+is+spinal+tap+1984,3.5,4.0,7.6
2212,thor+2011,3.5384615384615383,3.6666666666666665,6.6
2213,thor+the+dark+world+2013,3.764705882352941,3.0,6.8
2214,three+resurrected+drunkards+1968,2.5,2.0,5.0
2215,three+worlds+2012,4.0,4.0,5.5
2216,thriller+a+cruel+picture+1973,3.6666666666666665,4.0,6.5
2217,thrse+raquin+1953,4.0,3.0,6.3
2218,thunderball+1965,3.0,4.0,6.5
2219,thunderbolt+and+lightfoot+1974,3.0,4.0,6.6
2220,thunderheart+1992,4.0,3.0,6.0
2221,thursday+1998,3.6666666666666665,3.0,7.0
2222,tigerland+2000,4.0,4.0,6.7
2223,time+bandits+1981,5.0,4.0,6.6
2224,time+masters+1982,4.0,4.0,7.4
2225,time+of+eve+the+movie+2010,4.0,3.0,7.3
2226,time+to+leave+2005,4.0,4.0,7.1
2227,tinker+tailor+soldier+spy+2011,4.0,5.0,6.6
2228,titan+a.e.+2000,4.0,3.0,6.3
2229,titanic+1997,3.764705882352941,3.5714285714285716,7.5
2230,to+be+or+not+to+be+1942,4.0,4.0,7.7
2231,to+end+all+wars+2001,3.6666666666666665,5.0,6.7
2232,to+get+to+heaven+first+you+have+to+die+2006,3.0,3.0,6.3
2233,to+kill+a+mockingbird+1962,4.0,5.0,7.9
2234,to+live+1994,4.0,5.0,7.7
2235,to+live+and+die+in+l.a.+1985,4.0,4.0,6.8
2236,to+wong+foo_+thanks+for+everything+julie+newmar+1995,3.0,3.5,6.3
2237,tokyo+godfathers+2003,4.0,3.5,7.7
2238,tokyo+gore+police+2008,2.0,2.5,5.8
2239,tokyo+olympiad+1965,3.0,5.0,8.0
2240,tom+jones+1963,4.0,4.0,6.1
2241,tombstone+1993,4.0,4.0,7.4
2242,tomie+unlimited+2011,4.5,3.0,4.8
2243,too+big+to+fail+2011,4.0,4.0,6.9
2244,too+earlytoo+late+1982,4.0,3.0,9.0
2245,too+many+cooks+2014,4.0,4.0,8.5
2246,too+much+sleep+1997,4.0,4.0,0.0
2247,top+five+2014,3.0,2.5,6.3
2248,torch+song+trilogy+1988,4.0,3.0,7.0
2249,torn+curtain+1966,4.0,3.0,6.4
2250,total+recall+1990,3.875,3.5,7.1
2251,touching+the+void+2003,4.0,3.0,7.6
2252,tour+de+force+2014,3.0,3.0,7.5
2253,toy+story+1995,3.8533333333333335,3.9444444444444446,7.7
2254,toy+story+2+1999,3.6875,3.8181818181818183,7.3
2255,toy+story+3+2010,3.842857142857143,4.105263157894737,7.6
2256,toys+in+the+attic+1963,4.0,4.0,7.5
2257,tracers+2015,3.5625,3.2222222222222223,5.9
2258,tracks+2014,3.0,4.0,7.0
2259,trails+1978,3.5,4.0,6.0
2260,train+of+shadows+1997,4.0,4.0,7.7
2261,trainspotting+1996,3.5,4.0,7.8
2262,trance+2013,3.0,4.0,6.5
2263,transamerica+2005,3.0,4.0,6.9
2264,treasure+planet+2002,3.6153846153846154,3.25,7.2
2265,trick+1999,3.3333333333333335,3.0,6.7
2266,triumph+of+the+spirit+1989,4.0,3.0,7.3
2267,tromeo++juliet+1996,4.0,4.0,6.0
2268,troy+2004,3.5384615384615383,3.4,6.9
2269,true+legend+2010,4.0,3.0,6.2
2270,true+lies+1994,3.9,3.6666666666666665,6.8
2271,trust+2010,3.5,4.0,6.6
2272,tucker+the+man+and+his+dream+1988,4.0,4.0,6.5
2273,tuvalu+1999,3.0,4.0,5.8
2274,twelve+2010,3.0,4.0,6.0
2275,twilight+1998,4.0,3.0,6.1
2276,twilight+2008,3.5,5.0,5.8
2277,two+days+in+april+2007,3.0,4.0,8.0
2278,two+family+house+2000,3.0,5.0,7.0
2279,two+guys+talkin+about+girls+1995,4.0,4.0,3.0
2280,two+hands+1999,3.0,4.0,6.4
2281,two+loves+1961,4.0,3.0,4.5
2282,two+way+stretch+1960,3.0,3.0,6.6
2283,two+weeks+in+september+1967,4.0,3.0,7.0
2284,twogether+1994,4.0,3.0,0.0
2285,tyrannosaur+2011,5.0,4.0,7.3
2286,ugly_+dirty+and+bad+1976,4.333333333333333,4.0,7.2
2287,ultimate+avengers+2006,3.0,2.0,6.5
2288,umberto+d.+1952,4.0,4.0,8.0
2289,un+chien+andalou+1929,3.5,4.0,7.5
2290,un+flic+1972,3.0,4.0,7.1
2291,unconquered+1947,4.0,4.0,5.1
2292,unconscious+2004,4.0,4.0,6.5
2293,under+siege+1992,5.0,5.0,6.1
2294,under+the+boardwalk+the+monopoly+story+2011,3.0,3.0,6.5
2295,unfaithful+2002,3.5,5.0,6.3
2296,unfinished+piece+for+mechanical+piano+1977,4.0,4.0,5.9
2297,unprecedented+the+2000+presidential+election+2002,4.0,4.0,8.3
2298,up+1976,3.0,3.0,5.6
2299,up+2009,4.0638297872340425,4.105263157894737,7.8
2300,used+cars+1980,3.0,3.0,6.3
2301,ushpizin+2004,3.0,3.0,6.3
2302,v+for+vendetta+2006,3.0,4.0,7.7
2303,valerie+and+her+week+of+wonders+1970,4.0,4.0,6.9
2304,valhalla+1986,4.0,4.0,6.9
2305,valhalla+rising+2009,4.0,4.0,5.9
2306,valiant+2005,2.0,2.0,5.2
2307,valley+of+flowers+2006,3.0,4.0,7.4
2308,vampyr+1932,4.0,4.0,7.2
2309,van+helsing+2004,3.0,2.0,6.0
2310,vanishing+point+1971,4.0,3.0,7.1
2311,venus+in+fur+2013,4.5,4.0,7.2
2312,vertigo+1958,4.0,4.0,8.0
2313,vexille+2007,3.0,4.0,6.8
2314,vice+2015,3.2777777777777777,3.5,4.1
2315,vicky+donor+2012,3.0,3.0,6.9
2316,victorvictoria+1982,3.0,3.0,6.9
2317,vincent+1982,4.0,3.0,7.9
2318,violent+saturday+1955,3.0,3.0,6.7
2319,visit+to+a+small+planet+1960,4.0,4.0,5.1
2320,vivre+sa+vie+1962,3.6,4.25,7.6
2321,vlad+the+impaler+the+true+life+of+dracula+1979,4.0,4.0,6.7
2322,voices+of+a+distant+star+2002,4.333333333333333,4.0,6.5
2323,volcano+2011,4.0,4.0,7.0
2324,volga+-+volga+1938,3.0,3.0,6.0
2325,voyage+to+the+prehistoric+planet+1965,3.3333333333333335,2.0,4.2
2326,w.+2008,3.0,4.0,6.0
2327,w.r.+-+mysteries+of+the+organism+1971,4.0,4.0,6.9
2328,wait+until+dark+1967,4.0,4.0,7.5
2329,waiting...+2005,3.5,4.0,6.2
2330,waking+life+2001,4.0,4.0,7.6
2331,walk+softly_+stranger+1950,5.0,4.0,4.1
2332,walle+2008,4.054054054054054,3.8947368421052633,7.8
2333,wanda+sykes+sick+and+tired+2006,5.0,3.0,0.0
2334,wanted+2009,3.3333333333333335,4.0,5.2
2335,war+photographer+2001,5.0,5.0,7.3
2336,warriors+of+the+year+2072+1984,4.0,3.0,5.3
2337,watch+on+the+rhine+1943,4.0,4.0,6.2
2338,watchmen+2009,3.4782608695652173,3.7142857142857144,7.0
2339,waterland+1992,3.0,3.0,5.8
2340,watership+down+1978,4.0,3.0,7.3
2341,we+are+marshall+2006,3.5,4.0,6.7
2342,we+live+again+1934,4.0,4.0,0.0
2343,welcome+mr.+marshall+1953,4.0,3.0,6.9
2344,welcome+to+macintosh+2008,3.0,4.0,5.2
2345,welcome+to+the+south+2010,2.5,4.0,6.6
2346,welcome+to+the+sticks+2008,4.0,4.0,6.7
2347,what+about+dick+2012,2.0,4.0,8.0
2348,what+happens+in+vegas+2008,3.0,2.0,5.8
2349,whats+eating+gilbert+grape+1993,4.0,3.5,7.5
2350,whats+up_+doc+1972,4.0,4.0,7.3
2351,when+a+stranger+calls+1979,4.0,2.0,6.3
2352,when+ladies+meet+1933,3.0,3.0,4.8
2353,when+nietzsche+wept+2007,3.0,4.0,6.1
2354,when+strangers+appear+2001,4.0,3.0,5.5
2355,where+now+are+the+dreams+of+youth+1932,3.5,3.0,6.0
2356,where+the+red+fern+grows+1974,3.0,3.0,6.7
2357,whiplash+2014,4.228070175438597,4.172566371681416,8.3
2358,whisper+of+the+heart+1995,4.068181818181818,4.0,7.7
2359,white+christmas+1954,4.666666666666667,3.0,6.9
2360,white+frog+2012,3.0,4.0,5.5
2361,white+of+the+eye+1988,3.0,3.0,5.7
2362,who+killed+the+electric+car+2006,3.0,4.0,7.2
2363,whos+singin+over+there+1980,3.0,5.0,8.0
2364,why+not+me+1999,3.6666666666666665,3.0,6.4
2365,why+worry+1923,3.0,4.5,6.0
2366,wife+be+like+a+rose+1935,3.5,4.0,5.0
2367,wild+about+harry+2000,3.0,3.0,4.3
2368,wild+geese+ii+1985,4.0,3.0,4.0
2369,wild+reeds+1994,3.0,3.0,7.4
2370,wild+strawberries+1957,4.0,5.0,7.9
2371,wild+things+1998,3.0,4.0,6.3
2372,willy+wonka++the+chocolate+factory+1971,3.727272727272727,3.8,7.4
2373,win+win+2011,4.333333333333333,4.0,6.7
2374,winchester+73+1950,4.0,3.0,7.5
2375,winged+creatures+2008,3.0,3.0,6.2
2376,wings+of+hope+2000,5.0,4.0,7.7
2377,winnebago+man+2009,2.0,3.5,6.5
2378,winnie+the+pooh+2011,4.0,4.0,6.8
2379,winter+in+wartime+2008,4.0,4.0,6.8
2380,winter+light+1963,4.4,5.0,7.6
2381,winters+bone+2010,3.0,4.0,6.8
2382,winters+tale+2014,3.0,4.0,6.0
2383,wisconsin+death+trip+1999,4.0,3.0,5.4
2384,wishmaster+3+beyond+the+gates+of+hell+2001,3.3333333333333335,4.0,3.8
2385,witchfinder+general+1968,3.3333333333333335,3.0,6.4
2386,withnail++i+1987,3.75,4.0,7.4
2387,witness+for+the+prosecution+1957,3.5,5.0,8.1
2388,wolf+children+2012,4.0,5.0,8.0
2389,woman+in+love+2011,3.0,4.0,6.3
2390,women+on+the+verge+of+a+nervous+breakdown+1988,3.0,4.0,7.6
2391,women+without+men+2009,3.5,4.0,6.4
2392,wonder+boys+2000,4.0,4.0,6.9
2393,woochi++the+demon+slayer+2009,3.5,4.0,6.6
2394,world+trade+center+2006,3.0,3.0,5.9
2395,wreck-it+ralph+2012,3.914285714285714,3.9285714285714284,7.1
2396,wristcutters+a+love+story+2006,3.0,4.0,6.7
2397,written+on+the+wind+1956,3.5,4.0,6.9
2398,wuthering+heights+1939,4.5,4.0,7.4
2399,wwii+in+hd+2009,3.0,4.0,6.0
2400,x-men+days+of+future+past+2014,3.730769230769231,3.8,7.5
2401,yellow+submarine+1968,3.5,4.0,7.1
2402,yellowbeard+1983,4.0,3.0,5.7
2403,yellowbrickroad+2010,2.0,1.0,4.9
2404,yesterday+girl+1966,3.0,4.0,7.3
2405,yojimbo+1961,4.0,4.0,8.0
2406,yonkers+joe+2008,3.0,4.0,4.0
2407,you+and+me+1938,4.0,3.0,8.4
2408,you+are+the+apple+of+my+eye+2011,3.0,4.0,7.3
2409,you+can+count+on+me+2000,5.0,4.75,6.8
2410,you+dont+mess+with+the+zohan+2008,2.5,3.0,5.5
2411,you+only+live+twice+1967,4.0,3.0,6.5
2412,you+were+never+lovelier+1942,3.5,4.0,7.8
2413,young++beautiful+2013,3.0,4.0,6.3
2414,young+frankenstein+1974,2.5,4.0,7.7
2415,young+mr.+lincoln+1939,3.0,3.0,7.1
2416,youth+in+revolt+2009,5.0,4.0,5.9
2417,zack+and+miri+make+a+porno+2008,3.0,3.0,6.1
2418,zatichi+meets+the+one-armed+swordsman+1971,3.5,4.0,6.3
2419,zatichi+meets+yojimbo+1970,3.0,4.0,6.9
2420,zatichis+flashing+sword+1964,4.0,4.0,6.7
2421,zatichis+vengeance+1966,4.0,4.0,5.6
2422,zeitgeist+addendum+2008,4.5,4.0,7.2
2423,zeitgeist+moving+forward+2011,4.0,5.0,6.9
2424,zenith+2010,3.0,3.0,5.1
2425,zero+dark+thirty+2012,3.0,4.0,6.7
2426,zero+for+conduct+1933,3.5,4.0,6.8
2427,zero+motivation+2014,4.333333333333333,4.0,6.2
2428,ziegfeld+follies+1945,3.0,4.0,5.0
2429,zombieland+2009,3.0,4.0,7.2
2430,zorba+the+greek+1964,4.0,4.0,7.0
2431,zulu+1964,4.0,4.5,7.4
