time,userid,movieid,rating
2023-11-29 20:07:50,272431,whiplash+2014,5
2023-11-29 20:07:50,670900,chisum+1970,4
2023-11-29 20:07:50,330832,citadel+2012,3
2023-11-29 20:07:50,171183,the+hunchback+of+notre+dame+1956,4
2023-11-29 20:07:50,308001,return+to+the+36th+chamber+1980,3
2023-11-29 20:07:51,378928,the+devil+and+daniel+johnston+2005,4
2023-11-29 20:07:51,772676,kikis+delivery+service+1989,4
2023-11-29 20:07:51,136590,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:07:51,725169,red+sorghum+1987,4
2023-11-29 20:07:51,50225,in+good+company+2004,4
2023-11-29 20:07:51,324334,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:07:51,476371,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:07:51,320239,bambi+1942,4
2023-11-29 20:07:51,283446,10+minutes+2002,3
2023-11-29 20:07:52,729734,1114+2003,3
2023-11-29 20:07:52,335995,the+secret+2007,5
2023-11-29 20:07:52,605676,raiders+of+the+lost+ark+1981,4
2023-11-29 20:07:52,290590,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:07:52,33035,i+knew+it+was+you+rediscovering+john+cazale+2009,3
2023-11-29 20:07:52,300568,the+war+on+democracy+2007,4
2023-11-29 20:07:52,264845,uncommon+valor+1983,3
2023-11-29 20:07:52,53828,the+shawshank+redemption+1994,5
2023-11-29 20:07:53,363076,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:07:53,465369,the+fifth+element+1997,3
2023-11-29 20:07:53,58664,boxing+gym+2010,3
2023-11-29 20:07:53,539345,bad+boy+1949,4
2023-11-29 20:07:53,741502,once+in+a+lifetime+2000,4
2023-11-29 20:07:54,486308,whiplash+2014,4
2023-11-29 20:07:54,209751,unmade+beds+1997,4
2023-11-29 20:07:54,37971,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:07:54,323200,independence+day+1996,4
2023-11-29 20:07:54,707489,casino+royale+2006,4
2023-11-29 20:07:55,490080,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:07:55,676829,the+shining+1980,5
2023-11-29 20:07:55,245537,the+puffy+chair+2005,4
2023-11-29 20:07:55,426064,the+mad+adventures+of+rabbi+jacob+1973,3
2023-11-29 20:07:55,607817,a+letter+to+momo+2012,3
2023-11-29 20:07:56,769358,henry+poole+is+here+2008,4
2023-11-29 20:07:56,551622,pulp+fiction+1994,5
2023-11-29 20:07:56,539653,only+the+young+2012,4
2023-11-29 20:07:56,772856,howls+moving+castle+2004,4
2023-11-29 20:07:56,182278,harry+potter+and+the+order+of+the+phoenix+2007,4
2023-11-29 20:07:57,580000,the+robber+2010,3
2023-11-29 20:07:57,672602,casablanca+1942,5
2023-11-29 20:07:57,392863,the+rat+savior+1976,5
2023-11-29 20:07:57,166550,iron+man+2008,4
2023-11-29 20:07:58,624342,pulp+fiction+1994,4
2023-11-29 20:07:58,555905,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:07:58,772767,happy+times+2000,4
2023-11-29 20:07:58,386303,why+did+i+get+married+too+2010,3
2023-11-29 20:07:58,552160,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:07:58,705725,the+dark+knight+2008,5
2023-11-29 20:07:58,1779,of+freaks+and+men+1998,4
2023-11-29 20:07:59,773928,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:07:59,479564,bounty+killer+2013,4
2023-11-29 20:07:59,724476,conflict+1945,3
2023-11-29 20:08:00,554525,pulp+fiction+1994,4
2023-11-29 20:08:00,740317,twilight+1998,3
2023-11-29 20:08:00,403864,henri+georges+clouzots+inferno+2009,3
2023-11-29 20:08:00,267961,the+book+of+life+2014,4
2023-11-29 20:08:00,402952,the+secret+world+of+arrietty+2010,5
2023-11-29 20:08:01,41654,an+affair+to+remember+1957,5
2023-11-29 20:08:02,354849,whiplash+2014,4
2023-11-29 20:08:02,200765,room+in+rome+2010,4
2023-11-29 20:08:02,751512,the+personals+1998,4
2023-11-29 20:08:02,599895,yesterday+girl+1966,4
2023-11-29 20:08:02,4394,zero+dark+thirty+2012,4
2023-11-29 20:08:02,622161,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:02,341180,monty+python+and+the+holy+grail+1975,5
2023-11-29 20:08:02,353157,iron+man+2008,3
2023-11-29 20:08:02,71605,megamind+2010,4
2023-11-29 20:08:03,342131,conan+the+barbarian+1982,2
2023-11-29 20:08:03,728560,raiders+of+the+lost+ark+1981,5
2023-11-29 20:08:03,23572,harry+potter+and+the+order+of+the+phoenix+2007,5
2023-11-29 20:08:03,128010,golden+door+2006,2
2023-11-29 20:08:03,199699,my+week+with+marilyn+2011,4
2023-11-29 20:08:03,765360,i+love_+you+love+1989,3
2023-11-29 20:08:03,261053,the+skin+i+live+in+2011,4
2023-11-29 20:08:03,82046,american+gothic+1988,4
2023-11-29 20:08:03,370159,when+the+wind+blows+1986,3
2023-11-29 20:08:03,339039,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:04,155181,reservoir+dogs+1992,5
2023-11-29 20:08:04,655555,the+hunter+2011,3
2023-11-29 20:08:04,572391,the+dark+knight+2008,5
2023-11-29 20:08:04,37611,grease+1978,3
2023-11-29 20:08:05,609053,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:08:05,541198,whiplash+2014,5
2023-11-29 20:08:05,593654,dumbo+1941,3
2023-11-29 20:08:05,458286,the+color+of+pomegranates+1969,4
2023-11-29 20:08:05,735991,pirates+of+the+caribbean+dead+mans+chest+2006,4
2023-11-29 20:08:06,312837,the+pleasure+seekers+1964,3
2023-11-29 20:08:06,536241,the+goddess+1934,4
2023-11-29 20:08:06,394541,tex+1982,4
2023-11-29 20:08:06,168841,breaking+the+surface+the+greg+louganis+story+1997,3
2023-11-29 20:08:06,111110,whiplash+2014,4
2023-11-29 20:08:06,319612,gamera+vs.+guiron+1969,2
2023-11-29 20:08:07,483524,detachment+2011,3
2023-11-29 20:08:07,542418,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:08,101126,the+big+parade+1925,4
2023-11-29 20:08:08,334056,my+life+without+me+2003,4
2023-11-29 20:08:08,39413,the+parent+trap+1961,3
2023-11-29 20:08:08,506340,se7en+1995,4
2023-11-29 20:08:09,353230,ivans+childhood+1962,5
2023-11-29 20:08:09,456982,all+star+superman+2011,2
2023-11-29 20:08:09,374959,fight+club+1999,5
2023-11-29 20:08:09,477720,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:09,791821,cypher+2002,4
2023-11-29 20:08:09,281559,cassandras+dream+2007,4
2023-11-29 20:08:09,299162,when+ladies+meet+1933,3
2023-11-29 20:08:09,520531,electrick+children+2012,3
2023-11-29 20:08:09,303937,insanitarium+2008,5
2023-11-29 20:08:10,575186,the+adventures+of+sherlock+holmes+1939,3
2023-11-29 20:08:10,326774,ballet+shoes+2008,3
2023-11-29 20:08:10,92112,the+wounds+1998,4
2023-11-29 20:08:10,504590,hail+caesar+1994,3
2023-11-29 20:08:11,35569,pulp+fiction+1994,4
2023-11-29 20:08:11,131440,whiplash+2014,4
2023-11-29 20:08:11,4611,shakespeare+wallah+1965,4
2023-11-29 20:08:11,640760,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:08:11,650292,toy+story+3+2010,5
2023-11-29 20:08:11,728774,pulp+fiction+1994,4
2023-11-29 20:08:11,768865,whiplash+2014,4
2023-11-29 20:08:11,36300,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:08:11,20968,the+bottom+of+the+sea+2003,4
2023-11-29 20:08:11,739760,the+child+2012,3
2023-11-29 20:08:11,388650,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,3
2023-11-29 20:08:11,657096,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:08:12,573171,pulp+fiction+1994,3
2023-11-29 20:08:12,313630,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:12,760391,pulp+fiction+1994,5
2023-11-29 20:08:12,600105,all+about+lily+chou-chou+2001,3
2023-11-29 20:08:12,143516,whiplash+2014,4
2023-11-29 20:08:12,285486,interstellar+2014,4
2023-11-29 20:08:13,296489,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:13,379782,cactus+flower+1969,3
2023-11-29 20:08:14,448490,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:14,109787,children+of+nature+1991,4
2023-11-29 20:08:14,237776,whiplash+2014,4
2023-11-29 20:08:14,8539,wild+reeds+1994,3
2023-11-29 20:08:14,140403,interstellar+2014,4
2023-11-29 20:08:14,411713,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:14,437426,bad+ass+2+bad+asses+2014,5
2023-11-29 20:08:14,548052,another+me+2013,3
2023-11-29 20:08:14,115793,what+a+way+to+go+1964,4
2023-11-29 20:08:14,802043,the+cat+returns+2002,3
2023-11-29 20:08:14,280485,may+i+kill+u+2013,4
2023-11-29 20:08:15,366799,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:08:15,272330,seven+samurai+1954,5
2023-11-29 20:08:15,215462,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:16,747800,whiplash+2014,4
2023-11-29 20:08:16,29008,pulp+fiction+1994,4
2023-11-29 20:08:16,89150,le+notti+bianche+1957,4
2023-11-29 20:08:16,503064,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:17,30963,the+hamster+factor+and+other+tales+of+twelve+monkeys+1997,4
2023-11-29 20:08:17,464666,e.t.+the+extra-terrestrial+1982,3
2023-11-29 20:08:17,1956,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:08:17,179307,gran+torino+2008,4
2023-11-29 20:08:17,18198,bio-dome+1996,3
2023-11-29 20:08:17,169009,flowing+1956,3
2023-11-29 20:08:17,330515,breathless+2008,3
2023-11-29 20:08:17,276033,the+accused+1988,3
2023-11-29 20:08:17,191688,winter+light+1963,5
2023-11-29 20:08:18,146873,bolt+2008,5
2023-11-29 20:08:18,692163,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:08:18,589664,interstellar+2014,4
2023-11-29 20:08:18,756140,seven+samurai+1954,5
2023-11-29 20:08:18,337758,kill+bill+vol.+1+2003,4
2023-11-29 20:08:18,68127,whiplash+2014,5
2023-11-29 20:08:18,612835,after+the+dark+2013,3
2023-11-29 20:08:19,63006,diary+of+a+madman+1963,5
2023-11-29 20:08:19,22686,blended+2014,4
2023-11-29 20:08:19,604087,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:08:19,368751,the+free+will+2006,4
2023-11-29 20:08:19,634143,inception+2010,4
2023-11-29 20:08:19,659618,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:19,113520,dracula+1931,3
2023-11-29 20:08:19,335151,rio+lobo+1970,3
2023-11-29 20:08:20,368355,santitos+1999,4
2023-11-29 20:08:20,131788,bordello+of+blood+1996,3
2023-11-29 20:08:20,5234,tracks+2014,4
2023-11-29 20:08:20,103477,pulp+fiction+1994,5
2023-11-29 20:08:21,444872,megamind+2010,4
2023-11-29 20:08:21,650355,shrek+2001,4
2023-11-29 20:08:21,532383,monsters_+inc.+2001,5
2023-11-29 20:08:21,216841,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:21,166254,fanny+1932,4
2023-11-29 20:08:21,1890,interstellar+2014,4
2023-11-29 20:08:21,616106,alien+1979,4
2023-11-29 20:08:22,655757,stacy+attack+of+the+schoolgirl+zombies+2001,3
2023-11-29 20:08:22,583975,shrek+2001,4
2023-11-29 20:08:22,737117,toy+story+1995,3
2023-11-29 20:08:22,643210,harry+potter+and+the+prisoner+of+azkaban+2004,4
2023-11-29 20:08:22,124301,whiplash+2014,3
2023-11-29 20:08:23,804811,the+lord+of+the+rings+the+two+towers+2002,3
2023-11-29 20:08:24,258852,woman+on+top+2000,4
2023-11-29 20:08:24,150332,one+flew+over+the+cuckoos+nest+1975,4
2023-11-29 20:08:24,368182,from+beyond+the+grave+1974,4
2023-11-29 20:08:24,400232,the+warrior+2001,3
2023-11-29 20:08:24,318167,my+neighbor+totoro+1988,5
2023-11-29 20:08:24,27115,my+neighbor+totoro+1988,4
2023-11-29 20:08:24,724218,kiss+of+the+dragon+2001,3
2023-11-29 20:08:24,38818,hercules+1997,4
2023-11-29 20:08:24,445251,poolside+2012,3
2023-11-29 20:08:24,442076,the+big+brawl+1980,4
2023-11-29 20:08:24,232212,broadway+rhythm+1944,4
2023-11-29 20:08:24,104282,platinum+blonde+1931,4
2023-11-29 20:08:24,584871,star+wars+episode+iii+-+revenge+of+the+sith+2005,3
2023-11-29 20:08:24,447789,lord+save+us+2008,4
2023-11-29 20:08:25,542751,samurai+iii+duel+at+ganryu+island+1956,4
2023-11-29 20:08:25,33123,caught+1949,4
2023-11-29 20:08:25,757178,die+hard+1988,4
2023-11-29 20:08:25,733104,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:08:25,482088,the+cartoonist+jeff+smith_+bone+and+the+changing+face+of+comics+2009,3
2023-11-29 20:08:25,522147,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:26,18805,nobody+knows+2004,4
2023-11-29 20:08:26,127798,the+kingdom+ii+1997,4
2023-11-29 20:08:26,652510,spirited+away+2001,3
2023-11-29 20:08:26,169691,the+misfortunates+2009,4
2023-11-29 20:08:26,271469,whiplash+2014,4
2023-11-29 20:08:26,374203,the+gambler+1974,3
2023-11-29 20:08:26,407884,the+campaign+2012,2
2023-11-29 20:08:27,764374,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:08:27,408038,sinbad+1971,4
2023-11-29 20:08:27,145569,harry+potter+and+the+prisoner+of+azkaban+2004,4
2023-11-29 20:08:27,318783,out+of+the+past+1947,3
2023-11-29 20:08:27,423010,a+lot+like+love+2005,3
2023-11-29 20:08:27,527455,illtown+1996,3
2023-11-29 20:08:27,427487,100+girls+2000,3
2023-11-29 20:08:27,715569,jubilation+street+1944,3
2023-11-29 20:08:27,520491,toy+story+3+2010,4
2023-11-29 20:08:28,199475,dr.+cyclops+1940,3
2023-11-29 20:08:28,565787,coraline+2009,4
2023-11-29 20:08:28,746185,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:28,743754,stoned+2005,4
2023-11-29 20:08:29,702957,warm+bodies+2013,3
2023-11-29 20:08:29,248029,interstellar+2014,4
2023-11-29 20:08:29,113720,pulp+fiction+1994,4
2023-11-29 20:08:29,454909,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:08:29,52484,pandorum+2009,4
2023-11-29 20:08:30,364217,catfish+2010,2
2023-11-29 20:08:30,339950,exam+2009,3
2023-11-29 20:08:30,234968,the+thaw+2009,3
2023-11-29 20:08:30,303614,stolen+seas+2013,3
2023-11-29 20:08:30,370107,ballast+2008,4
2023-11-29 20:08:30,507534,groundhog+day+1993,4
2023-11-29 20:08:30,208909,dragon+ball+z+broly+-+second+coming+1994,3
2023-11-29 20:08:31,734149,ong-bak+the+thai+warrior+2003,4
2023-11-29 20:08:31,210732,the+lion+king+2+simbas+pride+1998,2
2023-11-29 20:08:31,569438,one+hundred+and+one+dalmatians+1961,3
2023-11-29 20:08:31,295819,nine+queens+2000,4
2023-11-29 20:08:31,387176,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:08:31,627363,pulp+fiction+1994,5
2023-11-29 20:08:31,471316,whiplash+2014,5
2023-11-29 20:08:32,460041,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:32,582471,the+godfather+1972,5
2023-11-29 20:08:32,645533,interstellar+2014,4
2023-11-29 20:08:32,475133,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:32,270303,evil+dead+ii+1987,5
2023-11-29 20:08:32,150227,the+dark+knight+rises+2012,5
2023-11-29 20:08:32,349597,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:32,397113,my+neighbor+totoro+1988,4
2023-11-29 20:08:33,315541,pulp+fiction+1994,5
2023-11-29 20:08:33,747661,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:33,109520,pulp+fiction+1994,5
2023-11-29 20:08:34,734690,killer+crocodile+1989,3
2023-11-29 20:08:34,105525,mongol+the+rise+of+genghis+khan+2007,5
2023-11-29 20:08:34,624951,pulp+fiction+1994,3
2023-11-29 20:08:34,529608,the+day+the+earth+stood+still+1951,4
2023-11-29 20:08:34,396560,bossa+nova+2000,3
2023-11-29 20:08:34,114509,the+little+mermaid+1989,4
2023-11-29 20:08:34,664667,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:08:34,413198,the+picture+of+dorian+gray+1945,4
2023-11-29 20:08:34,742896,harry+potter+and+the+prisoner+of+azkaban+2004,4
2023-11-29 20:08:35,255504,extreme+measures+1996,3
2023-11-29 20:08:35,527617,pirates+of+the+caribbean+on+stranger+tides+2011,3
2023-11-29 20:08:35,152442,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:35,18773,hostile+intentions+1995,3
2023-11-29 20:08:35,602673,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
2023-11-29 20:08:35,180298,road+to+nowhere+2011,3
2023-11-29 20:08:36,580089,zero+motivation+2014,4
2023-11-29 20:08:36,41357,whiplash+2014,5
2023-11-29 20:08:36,738772,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:37,469856,quantum+of+solace+2008,4
2023-11-29 20:08:37,763123,shark+tale+2004,4
2023-11-29 20:08:37,327328,ice+age+a+mammoth+christmas+2011,5
2023-11-29 20:08:37,348613,bloomington+2010,3
2023-11-29 20:08:37,655656,pulp+fiction+1994,5
2023-11-29 20:08:37,459841,the+gay+bed+and+breakfast+of+terror+2007,3
2023-11-29 20:08:37,781152,terminator+salvation+2009,3
2023-11-29 20:08:37,570332,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:08:37,654100,fantastic+4+rise+of+the+silver+surfer+2007,3
2023-11-29 20:08:38,789945,jean+renoir+part+one+-+from+la+belle+poque+to+world+war+ii+1993,3
2023-11-29 20:08:38,635166,pulp+fiction+1994,4
2023-11-29 20:08:38,196955,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:08:38,520513,moscow+does+not+believe+in+tears+1980,4
2023-11-29 20:08:39,810460,on+the+outs+2004,4
2023-11-29 20:08:39,147667,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:08:39,83756,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:08:39,14445,interstellar+2014,5
2023-11-29 20:08:39,307832,harper+1966,4
2023-11-29 20:08:40,633234,the+secret+world+of+arrietty+2010,4
2023-11-29 20:08:40,348365,star+wars+1977,5
2023-11-29 20:08:40,797145,no+man+of+her+own+1932,4
2023-11-29 20:08:40,147368,the+jungle+book+1967,5
2023-11-29 20:08:40,800977,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:08:40,439658,sixteen+candles+1984,4
2023-11-29 20:08:40,766215,pulp+fiction+1994,3
2023-11-29 20:08:40,789324,star+wars+1977,4
2023-11-29 20:08:40,471708,whats+eating+gilbert+grape+1993,3
2023-11-29 20:08:40,71100,whiplash+2014,4
2023-11-29 20:08:40,627605,mask+1985,5
2023-11-29 20:08:40,65004,dreams+1990,4
2023-11-29 20:08:41,533993,neil+young+journeys+2012,3
2023-11-29 20:08:41,461448,tokyo+olympiad+1965,5
2023-11-29 20:08:41,739019,the+heiress+1949,5
2023-11-29 20:08:41,19551,pulp+fiction+1994,3
2023-11-29 20:08:41,648571,friday+the+13th+1980,3
2023-11-29 20:08:41,114430,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
2023-11-29 20:08:41,636243,my+neighbor+totoro+1988,4
2023-11-29 20:08:41,486749,bound+for+glory+1976,3
2023-11-29 20:08:41,624977,the+secret+world+of+arrietty+2010,3
2023-11-29 20:08:41,313484,the+dark+knight+2008,3
2023-11-29 20:08:42,758030,24+hours+on+craigslist+2006,5
2023-11-29 20:08:42,598783,toy+story+3+2010,4
2023-11-29 20:08:42,236068,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:08:42,561975,leave+her+to+heaven+1945,4
2023-11-29 20:08:42,391858,ragnarok+2013,3
2023-11-29 20:08:42,300127,the+rainmaker+1997,3
2023-11-29 20:08:42,456644,raiders+of+the+lost+ark+1981,5
2023-11-29 20:08:43,549679,my+lucky+stars+1985,3
2023-11-29 20:08:43,608003,the+dark+knight+rises+2012,5
2023-11-29 20:08:43,194984,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:43,4972,owning+mahowny+2003,3
2023-11-29 20:08:43,86481,one+flew+over+the+cuckoos+nest+1975,3
2023-11-29 20:08:43,759458,walle+2008,4
2023-11-29 20:08:43,70639,brass+target+1978,3
2023-11-29 20:08:43,506892,the+lord+of+the+rings+the+return+of+the+king+2003,3
2023-11-29 20:08:43,92195,changeling+2008,4
2023-11-29 20:08:44,210337,thirteen+2003,4
2023-11-29 20:08:44,735535,1969+1988,3
2023-11-29 20:08:44,307530,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:44,263530,dance+me+outside+1995,3
2023-11-29 20:08:44,550389,some+kind+of+wonderful+1987,4
2023-11-29 20:08:44,632516,the+secret+world+of+arrietty+2010,5
2023-11-29 20:08:44,135890,nostalgia+1983,4
2023-11-29 20:08:44,746208,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
2023-11-29 20:08:45,131729,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:08:45,152045,fbi+frikis+buscan+incordiar+2004,4
2023-11-29 20:08:45,347817,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-11-29 20:08:45,78498,forbidden+planet+1956,3
2023-11-29 20:08:45,416564,the+lord+of+the+rings+the+two+towers+2002,4
2023-11-29 20:08:46,785331,battle+of+the+year+2013,4
2023-11-29 20:08:46,303253,in+passing+2011,3
2023-11-29 20:08:46,550886,paris+is+burning+1990,5
2023-11-29 20:08:46,275200,goodfellas+1990,5
2023-11-29 20:08:46,205763,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:46,595871,i+hate+mondays+1971,3
2023-11-29 20:08:46,106717,the+virginian+1946,5
2023-11-29 20:08:47,513510,luster+2010,3
2023-11-29 20:08:47,510619,whiplash+2014,4
2023-11-29 20:08:47,616787,the+lord+of+the+rings+the+return+of+the+king+2003,4
2023-11-29 20:08:47,445608,trails+1978,4
2023-11-29 20:08:47,515103,benigni+2009,3
2023-11-29 20:08:47,56822,girls+in+prison+1994,4
2023-11-29 20:08:47,416918,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:47,104039,a+girl+walks+home+alone+at+night+2014,4
2023-11-29 20:08:48,728120,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
2023-11-29 20:08:48,14283,behind+enemy+lines+iii+colombia+2009,3
2023-11-29 20:08:48,257360,lost+in+translation+2003,4
2023-11-29 20:08:48,240954,why+we+fight+the+battle+of+russia+1943,3
2023-11-29 20:08:48,563537,pulp+fiction+1994,4
2023-11-29 20:08:48,181344,the+lord+of+the+rings+the+two+towers+2002,5
2023-11-29 20:08:48,62464,castle+in+the+sky+1986,4
2023-11-29 20:08:48,507833,one+flew+over+the+cuckoos+nest+1975,5
2023-11-29 20:08:48,369485,jupiter+ascending+2015,4
2023-11-29 20:08:48,442662,raiders+of+the+lost+ark+1981,5
2023-11-29 20:08:49,62816,the+love+of+the+three+pomegranates+1979,3
2023-11-29 20:08:49,107862,how+to+train+your+dragon+2+2014,5
2023-11-29 20:08:49,483791,julie+1956,3
2023-11-29 20:08:49,800623,panic+in+the+streets+1950,2
2023-11-29 20:08:49,22380,ice+age+the+meltdown+2006,3
2023-11-29 20:08:49,741649,pulp+fiction+1994,4
2023-11-29 20:08:49,149562,interstellar+2014,5
2023-11-29 20:08:50,537308,the+lord+of+the+rings+the+two+towers+2002,5
