userid,movieid,minute
76052,oh+blue+fish+island+1977,23
140707,a+big+hand+for+the+little+lady+1966,35
41015,the+story+of+film+an+odyssey+2011,674
127203,no+time+for+sergeants+1958,53
145936,john+wick+2014,4
235011,along+came+a+spider+2001,10
347951,leon+the+professional+1994,39
228825,lolita+1962,106
167053,spider-man+2002,60
342165,permanent+midnight+1998,29
180073,my+own+private+idaho+1991,52
11443,la+roue+1923,177
260252,ragnarok+2013,51
239051,europa+europa+1990,105
91719,that+uncertain+feeling+1941,51
149151,the+untouchables+1987,33
182379,star+wars+episode+ii+-+attack+of+the+clones+2002,143
39049,interstellar+2014,112
150057,the+red+shoes+1948,91
3861,harry+brown+2009,76
258332,howls+moving+castle+2004,2
87275,the+lord+of+the+rings+the+return+of+the+king+2003,94
192594,admiral+2008,73
134339,how+to+train+your+dragon+2010,57
100074,fan-fan+the+tulip+1952,16
292827,the+dark+knight+2008,81
58029,the+tenth+man+1988,50
9777,bang+rajan+2000,26
4039,oliver+twist+1948,13
174153,the+last+american+hero+1973,32
21164,cypher+2002,5
133840,human+capital+2014,42
333833,the+accidental+tourist+1988,105
208717,phyllis+and+harold+2010,77
299951,zero+dark+thirty+2012,24
167287,arachnophobia+1990,40
153771,les+misrables+1978,67
96160,look+whats+happened+to+rosemarys+baby+1976,23
105932,the+experience+1973,29
308553,the+mummy+1999,14
193452,collateral+2004,5
286035,timecrimes+2007,2
237154,the+negotiator+1998,49
285155,toothless+1997,40
292282,xingu+2012,33
245183,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,32
257741,tattoo+nation+2013,73
242429,upstream+color+2013,7
205455,star+wars+1977,29
104295,the+terminator+1984,66
242360,spirited+away+2001,6
259951,shame+1968,12
107697,the+avengers+2012,9
344097,burn+1969,17
68165,the+golden+eye+1948,6
70023,the+wog+boy+2000,8
99031,the+hospital+1971,8
251239,panther+1995,4
114417,the+sleeping+car+1990,0
299133,ill+be+seeing+you+1944,0
279276,flipped+2010,0
123846,victory+through+air+power+1943,43
226469,the+matrix+1999,7
289408,the+hobbit+the+desolation+of+smaug+2013,40
216174,ferngully+the+last+rainforest+1992,35
119755,the+kings+whore+1990,97
339303,the+hotel+new+hampshire+1984,50
115569,story+of+a+prostitute+1965,95
352035,the+cranes+are+flying+1957,85
203599,the+wool+cap+2004,10
12955,interstellar+2014,5
9677,cat+on+a+hot+tin+roof+1958,69
34391,no+mercy+1986,43
256682,east+of+eden+1955,53
260213,the+godfather+1972,10
73824,terminator+salvation+2009,54
76736,the+philadelphia+story+1940,69
194126,border+radio+1987,9
352341,blue+valentine+2010,61
181081,apollo+13+1995,83
277009,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,153
165318,hurricane+streets+1997,39
289619,parallels+2015,57
240529,dont+blink+2014,79
205246,chalte+chalte+2003,21
281321,jupiter+ascending+2015,20
155727,the+lord+of+the+rings+the+return+of+the+king+2003,106
86650,the+woman+chaser+1999,41
95599,harry+potter+and+the+prisoner+of+azkaban+2004,94
263868,reality+2012,85
28641,marnie+1964,117
148816,mortdecai+2015,64
81168,casino+royale+2006,41
53917,we+live+in+public+2009,14
346198,lilies+1996,33
75111,magnificent+obsession+1935,89
253517,the+gold+spinners+2013,54
346073,beauty+and+the+beast+1991,81
225357,pulp+fiction+1994,77
306834,how+to+meet+girls+from+a+distance+2012,7
146402,twentieth+century+1934,91
332036,me+myself+i+2000,54
113593,the+big+circus+1959,49
37191,gone+girl+2014,102
14810,jekyll++hyde+1990,87
32291,the+dark+knight+rises+2012,95
331779,stage+struck+1936,10
68939,the+shanghai+gesture+1941,41
234713,man+on+the+moon+1999,104
193413,death+of+a+cyclist+1955,61
122836,nothing+to+declare+2010,94
107398,megamind+2010,38
341266,batman+begins+2005,115
172598,high+noon+1952,2
305630,dances+with+wolves+1990,121
314556,white+of+the+eye+1988,89
277362,inglourious+basterds+2009,91
30812,alien+1979,18
206050,garden+state+2004,92
93144,airplane+1980,69
180503,mushi-shi+the+movie+2006,98
161363,harry+potter+and+the+half-blood+prince+2009,118
52548,the+godfather+1972,118
152706,the+kautokeino+rebellion+2008,20
345313,slaves+to+the+underground+1997,65
118672,the+meaning+of+life+1983,52
137333,inception+2010,103
157788,the+entitled+2011,66
90413,aguirre+the+wrath+of+god+1972,79
112254,pulp+fiction+1994,126
169802,i_+robot+2004,60
293373,the+perez+family+1995,80
51066,cloudy+with+a+chance+of+meatballs+2+2013,48
132720,out+of+sight+1998,20
209928,zuzu+angel+2006,69
199494,captain+blood+1935,10
69521,the+rain+people+1969,86
103910,honkytonk+man+1982,65
74215,finding+nemo+2003,21
281776,one+bright+shining+moment+2005,64
229139,the+avengers+2012,26
307185,career+opportunities+1991,41
248235,mister+roberts+1955,111
183577,exodus+2007,36
261155,the+tree+of+life+2011,18
239457,all+the+presidents+men+1976,107
287770,father+goose+1964,70
352639,mirror+1975,56
123239,mary+shelleys+frankenstein+1994,64
109003,apocalypse+now+1979,86
209931,heimat+a+chronicle+of+germany+1984,538
110423,aladdin+1992,50
334146,iron+man+2008,66
269155,take+care+of+my+cat+2001,105
28074,the+passion+of+joan+of+arc+1928,68
349944,our+hospitality+1923,68
348039,a+childs+christmas+in+wales+1987,20
71663,the+ghost+writer+2010,94
112386,indiana+jones+and+the+temple+of+doom+1984,37
238365,the+godfather+1972,39
155497,brave+2012,52
252119,an+occurrence+at+owl+creek+bridge+1962,24
292446,peg+o+my+heart+1933,59
82939,amadeus+1984,49
154938,the+mummy+1999,61
24491,the+score+2001,57
238915,schultze+gets+the+blues+2003,66
215509,batman++mr.+freeze+subzero+1998,7
157279,a+scene+at+the+sea+1991,62
262590,coraline+2009,12
102503,lady+and+the+tramp+1955,65
4904,master+and+commander+the+far+side+of+the+world+2003,102
297217,my+little+chickadee+1940,9
168237,accident+1967,10
335546,hercules+1997,67
110913,opera+australia+the+pirates+of+penzance+2006,110
231226,seven+samurai+1954,63
129883,sixteen+candles+1984,5
165236,forrest+gump+1994,9
136806,shrek+2001,80
254692,the+babe+ruth+story+1948,36
104561,seven+samurai+1954,176
30461,never+say+never+again+1983,127
24252,interstellar+2014,46
337800,ong-bak+the+thai+warrior+2003,34
15597,crawlspace+1986,56
280998,the+hobbit+an+unexpected+journey+2012,123
211825,one+foot+in+heaven+1941,22
195245,up+2009,80
335095,at+the+devils+door+2014,58
49135,the+fog+of+war+2003,96
135031,autopsy+2008,22
228027,nicholas+nickleby+2002,130
321175,moebius+redux+a+life+in+pictures+2007,66
345747,scrooge+1970,47
346047,cheeky+2000,75
141464,hxan+1922,84
265616,se7en+1995,126
328627,the+private+affairs+of+bel+ami+1947,94
204605,seven+days+in+may+1964,2
261387,princess+mononoke+1997,109
72688,the+green+mile+1999,67
16761,mickey_+donald_+goofy+the+three+musketeers+2004,39
317469,true+blue+1996,87
53729,messages+deleted+2009,50
78013,upside+down+2012,79
263071,iron+man+2+2010,6
306865,spirited+away+2001,121
5994,the+boy+2015,30
77999,the+shining+1980,115
332010,inglourious+basterds+2009,122
47118,samson++sally+1984,5
206740,payback+1999,27
349453,forrest+gump+1994,100
132894,harry+potter+and+the+philosophers+stone+2001,92
75573,gravity+2013,59
80893,in+praise+of+love+2001,41
81211,wolf+2004,98
147712,the+picture+of+dorian+gray+1945,75
175336,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,56
348122,memories+of+matsuko+2006,19
64336,mutiny+on+the+bounty+1962,103
265755,casino+royale+2006,17
238990,electric+dreams+1984,76
271977,titanic+1997,122
13120,prime+suspect+1991,59
274858,the+dark+knight+2008,53
322046,harry+potter+and+the+deathly+hallows+part+1+2010,15
170106,patlabor+the+movie+1989,15
130226,inglourious+basterds+2009,152
57515,the+man+who+knew+too+much+1956,12
239687,inception+2010,43
235934,the+dark+knight+2008,115
301994,dragon+ball+the+path+to+power+1996,13
212110,ernest++celestine+2012,42
285361,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,57
1443,the+nanny+1965,85
321743,two+lovers+2008,90
235031,home+sweet+hell+2015,36
322445,star+wars+1977,98
190480,constantine+2005,94
121831,ishq+1997,115
54355,the+st.+valentines+day+massacre+1967,75
131611,monty+python+and+the+holy+grail+1975,92
349234,road+house+1989,15
65293,charlie+countryman+2013,50
259922,marilyn+the+untold+story+1980,43
27199,satantango+1994,63
261631,harry+potter+and+the+chamber+of+secrets+2002,133
279511,toy+story+2+1999,86
56399,inception+2010,79
293932,forks+over+knives+2011,29
199010,wild+tales+2014,71
36045,pulp+fiction+1994,9
203833,the+story+of+film+an+odyssey+2011,104
58495,saving+private+ryan+1998,50
44912,blind+spot+hitlers+secretary+2002,73
31087,lourdes+2009,22
9891,the+cotton+club+1984,23
312556,manic+2001,75
307863,dodsworth+1936,83
100876,the+messenger+2009,63
329195,adrift+in+tokyo+2007,54
133920,interstellar+2014,152
37889,gertrud+1964,21
245143,rocco+and+his+brothers+1960,1
263951,the+dark+knight+2008,141
17015,from+hell+it+came+1957,35
42746,the+godfather+1972,8
31858,pusher+iii+im+the+angel+of+death+2005,84
345043,dragon+ball+z+coolers+revenge+1991,39
33086,watchmen+2009,106
193031,man+on+high+heels+2014,61
293917,kings+and+queen+2004,143
54298,enter+the+dragon+1973,31
349011,living+with+michael+jackson+a+tonight+special+2003,21
312127,crazed+fruit+1956,80
70072,inception+2010,26
129568,the+lord+of+the+rings+the+two+towers+2002,62
280626,the+godfather+1972,144
304513,port+of+shadows+1938,26
109942,pinocchio+1940,66
267976,castle+in+the+sky+1986,65
349328,new+world+2013,114
81296,fist+of+fury+1972,53
328327,back+to+the+future+1985,83
299155,kikis+delivery+service+1989,24
179834,big+hero+6+2014,56
43796,princess+mononoke+1997,34
94785,chappie+2015,33
294616,the+land+before+time+xiii+the+wisdom+of+friends+2007,1
39345,the+out+of+towners+1970,42
103220,men+in+black+1997,89
179130,a+separation+2011,35
319718,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,45
297353,the+last+hurrah+1958,78
55876,holiday+inn+1942,34
335254,disconnect+2012,82
35969,yesterday_+today+and+tomorrow+1963,29
341316,the+shawshank+redemption+1994,44
109051,nightmare+factory+2011,22
328439,peggy+sue+got+married+1986,41
51668,2001+a+space+odyssey+1968,29
166697,the+shipping+news+2001,68
226967,the+man+who+laughs+2012,13
212844,the+blackbird+1926,43
36499,the+adventures+of+pluto+nash+2002,40
170232,the+pride+of+the+yankees+1942,44
2423,it+follows+2015,15
250560,star+wars+episode+iii+-+revenge+of+the+sith+2005,97
322274,inglourious+basterds+2009,33
42755,somebody+up+there+likes+me+1956,34
213716,indiana+jones+and+the+last+crusade+1989,99
227266,the+perfect+circle+1997,31
21731,akira+1988,15
272010,harrison+bergeron+1995,16
257821,paris_+je+taime+2006,43
48965,men+in+black+ii+2002,22
49370,the+last+laugh+1924,14
333085,steel+magnolias+1989,45
264612,the+beast+with+a+million+eyes+1958,28
169714,burnt+by+the+sun+1994,72
351908,same+same+but+different+2009,65
301115,waco+the+rules+of+engagement+1997,91
47566,the+contender+2000,64
284393,kuroneko+1968,36
345725,triumph+of+the+will+1935,79
100715,spider-man+2002,2
7266,buck+2011,4
48937,videocracy+2009,74
325013,we+were+here+2011,5
170068,the+unknown+known+2013,17
37202,la+cage+aux+folles+1978,11
273239,sombre+1998,105
185526,watchmen+2009,39
28230,forrest+gump+1994,13
203877,imitation+of+life+1934,66
251321,shadow+magic+2000,43
302029,lady+snowblood+1973,9
225747,the+man+behind+the+gun+1953,48
342669,maleficent+2014,62
256149,milius+2013,37
214688,how+the+myth+was+made+a+study+of+robert+flahertys+man+of+aran+1984,19
13459,the+man+who+knew+too+much+1956,101
260417,pearl+jam+twenty+2011,50
179687,home+2009,40
53835,fight+club+1999,88
347444,open+your+eyes+1997,13
181453,the+lord+of+the+rings+the+two+towers+2002,35
248933,here+without+me+2011,86
212278,movie+crazy+1932,36
107796,raiders+of+the+lost+ark+1981,104
35235,ice+age+2002,45
64830,bolt+2008,3
223967,monty+python+and+the+holy+grail+1975,20
12180,the+brides+of+fu+manchu+1966,68
169897,i_+robot+2004,14
173581,star+wars+episode+ii+-+attack+of+the+clones+2002,54
232968,i_+robot+2004,56
28707,chicken+run+2000,52
7259,violet++daisy+2011,55
167809,princess+mononoke+1997,61
287241,the+journey+1992,61
276447,the+dark+knight+rises+2012,92
336941,the+christmas+party+1996,48
241665,traffic+department+2013,47
10580,the+lord+of+the+rings+the+two+towers+2002,47
331102,the+wait+2013,94
147260,the+princess+and+the+frog+2009,19
237144,blackboards+2000,46
177895,jar+city+2006,84
206435,titanic+1997,123
154843,snowpiercer+2013,94
23517,raiders+of+the+lost+ark+1981,53
68249,rip+a+remix+manifesto+2009,13
24741,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,44
76306,the+hunger+games+mockingjay+-+part+1+2014,120
169957,inception+2010,43
271031,a+little+princess+1995,8
35363,errors+of+the+human+body+2012,5
58839,comanche+station+1960,74
74712,penelope+2006,55
160465,the+age+of+innocence+1993,118
143366,true+lies+1994,16
57044,meth+2006,35
332766,absence+of+malice+1981,117
92207,the+gods+must+be+crazy+1980,18
203550,edge+of+tomorrow+2014,51
298069,geronimo+an+american+legend+1993,107
32074,the+amazing+spider-man+2+2014,142
229716,the+taming+of+the+shrew+1967,41
31294,the+big+lift+1950,3
10047,the+godfather+1972,54
32611,charulata+1964,38
65610,the+shawshank+redemption+1994,55
274294,castle+in+the+sky+1986,80
245424,the+good_+the+bad+and+the+ugly+1966,103
17528,airplane+1980,66
162003,the+monster+1994,23
171465,chicken+run+2000,62
35475,gattaca+1997,45
220321,thor+the+dark+world+2013,93
267102,the+avengers+2012,113
102374,despicable+me+2+2013,33
261062,the+dream+team+1989,85
315347,red+dragon+2002,68
100162,the+year+of+the+hare+1977,108
96256,the+last+mountain+2011,85
321391,the+lord+of+the+rings+the+two+towers+2002,65
325191,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,101
119709,one+good+cop+1991,62
241687,mystics+in+bali+1981,10
95301,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,105
349826,planta+4+2003,58
241627,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,86
261725,fight+club+1999,104
20974,ponyo+2008,29
57824,who+are+you_+polly+maggoo+1966,37
349928,the+world+of+suzie+wong+1960,102
186458,despicable+me+2010,36
153053,geronimo+an+american+legend+1993,19
116346,mr.+moto+takes+a+chance+1938,8
284115,murphys+war+1971,8
261419,kocken+2005,76
62070,the+life+aquatic+with+steve+zissou+2004,43
80510,rock+of+ages+2012,70
255471,overboard+1987,107
249902,mirror+1975,32
134546,ulees+gold+1997,20
250872,intacto+2001,64
67612,lupin+the+third+the+secret+of+mamo+1978,43
81502,the+last+truck+closing+of+a+gm+plant+2009,13
227018,bless+the+child+2000,46
231075,the+terminator+1984,82
258266,character+1997,44
29369,cloudy+with+a+chance+of+meatballs+2+2013,20
173042,the+last+man+2000,2
243181,help+me_+eros+2007,78
173304,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,50
250234,the+lord+of+the+rings+the+two+towers+2002,14
117223,the+shawshank+redemption+1994,33
170159,the+defender+1994,62
135075,harry+potter+and+the+chamber+of+secrets+2002,50
319422,sling+blade+1996,59
298731,brief+encounter+1945,31
117288,how+to+train+your+dragon+2+2014,34
225536,short+cuts+1993,70
143562,fight+club+1999,44
175827,the+terminator+1984,80
278441,love+stories+2000,217
267730,the+badlanders+1958,64
204898,the+terminator+1984,82
221372,batman++mr.+freeze+subzero+1998,53
336232,joe+strummer+the+future+is+unwritten+2007,115
238490,frankenstein+1931,17
9693,thor+the+dark+world+2013,64
293530,suicide+club+2010,9
81626,constantine+2005,15
321487,the+bonfire+of+the+vanities+1990,38
115120,a+family+2011,42
51963,only+you+1994,62
228779,alice+in+wonderland+1951,31
37735,my+boy+jack+2007,93
220599,zero+motivation+2014,44
257758,harry+and+tonto+1974,116
37805,the+lord+of+the+rings+the+return+of+the+king+2003,149
151586,we+the+party+2012,49
65334,high+school+2010,57
120494,live+flesh+1997,10
182898,harry+potter+and+the+deathly+hallows+part+2+2011,33
169147,bugsy+1991,108
305161,seven+samurai+1954,68
145836,the+king+of+comedy+1982,28
137739,the+associate+1996,14
138518,vidocq+2001,7
43442,prowl+2010,33
249770,terminator+2+judgment+day+1991,54
92213,thurgood+2011,49
215602,scream+3+2000,114
202047,mad+love+2001,44
270417,louis+c.k.+live+at+the+beacon+theater+2011,5
128120,the+cement+garden+1993,78
192369,rashomon+1950,7
176922,america+imagine+the+world+without+her+2014,69
111730,the+witches+1967,16
102632,lucky+no+time+for+love+2005,62
67378,forrest+gump+1994,79
152050,blues+harp+1998,73
217499,rancho+deluxe+1975,21
178501,the+last+king+of+scotland+2006,18
198194,aladdin+1992,23
89788,turn+me+on_+dammit+2011,62
224541,cartoon+all-stars+to+the+rescue+1990,23
52161,the+little+girl+who+lives+down+the+lane+1976,22
51469,smiles+of+a+summer+night+1955,28
332052,my+man+1996,15
212661,karla+2006,7
174261,a+better+tomorrow+ii+1987,13
250186,down+to+you+2000,9
8563,rope+1948,36
264704,rabid+1977,3
36806,lady+and+the+tramp+1955,2
20357,monty+python+and+the+holy+grail+1975,0
165006,easter+parade+1948,0
295318,the+motivation+2013,0
334863,igby+goes+down+2002,0
262071,a+thousand+clowns+1965,15
140585,conan+the+barbarian+1982,67
252169,the+amazing+spider-man+2012,64
327356,kikis+delivery+service+1989,15
5989,howls+moving+castle+2004,51
79481,fight+club+1999,114
90635,kidnapping_+caucasian+style+1967,74
60799,greedy+1994,5
87670,stolen+2012,59
140012,what+men+talk+about+2010,16
204720,i_+robot+2004,67
222170,my+voyage+to+italy+1999,129
654,dark+island+2010,62
309234,the+shawshank+redemption+1994,123
221829,seven+samurai+1954,57
85530,aladdin+1992,89
331648,the+incredible+melting+man+1977,23
347098,torch+song+trilogy+1988,96
23850,dark+blue+world+2001,35
38978,cyrus+2010,38
93467,under+the+tuscan+sun+2003,90
319871,fearless+1993,120
2023,rec+apocalypse+2014,83
144544,my+neighbor+totoro+1988,46
245979,spirited+away+2001,123
81295,an+eye+for+an+eye+1957,38
10797,eden+lake+2008,33
323438,the+blue+angel+1930,83
89519,harper+1966,116
108263,misery+1990,46
233346,the+lord+of+the+rings+the+return+of+the+king+2003,83
249914,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,161
172357,the+rise+2012,50
336123,ninotchka+1939,1
351363,the+love+machine+1971,12
320388,the+perils+of+pauline+1967,102
45455,robots+2005,27
270259,sense+and+sensibility+1995,76
45447,and+everything+is+going+fine+2010,4
79397,monster+2008,71
86239,cul-de-sac+1966,102
231993,seven+samurai+1954,72
144385,brave+2012,72
73526,its+a+wonderful+world+1939,70
60901,treasure+island+1990,128
24165,shutter+island+2010,38
81892,wild+china+2008,264
63534,ice+age+dawn+of+the+dinosaurs+2009,69
307131,despicable+me+2010,53
256983,zorro+1975,53
252378,beware+the+moon+remembering+an+american+werewolf+in+london+2009,79
299887,charlie+and+the+chocolate+factory+2005,49
