userid,movieid,minute
45744,fury+2014,106.0
141014,ice+age+the+meltdown+2006,13.0
318349,stray+dog+1949,7.0
293471,redline+2009,58.0
116939,bunny+lake+is+missing+1965,94.0
270424,the+secret+world+of+arrietty+2010,25.0
180403,icarus+xb+1+1963,1.0
32018,before+sunset+2004,23.0
64688,changeling+2008,46.0
133840,human+capital+2014,4.0
127770,seventh+heaven+1993,76.0
286469,the+making+of+a+legend+gone+with+the+wind+1988,95.0
349595,ricky+gervais+live+4+science+2010,58.0
243095,about+a+boy+2002,75.0
263920,the+kid+1921,27.0
147678,the+matrix+1999,122.0
132714,from+dusk+till+dawn+1996,75.0
281925,hell+2011,59.0
165763,rob-b-hood+2006,92.0
289773,gattaca+1997,44.0
69866,somm+2013,64.0
272040,havana+1990,95.0
305166,woman+of+the+year+1942,63.0
22713,the+mummy+1999,7.0
4978,true+legend+2010,34.0
345788,betty+blue+1986,127.0
112932,the+servant+1963,115.0
221502,unconquered+1947,34.0
151524,the+little+mermaid+1989,7.0
197356,you+can+count+on+me+2000,28.0
181991,the+winning+of+barbara+worth+1926,81.0
268303,volcano+high+2001,59.0
189387,eddie+murphy+delirious+1983,55.0
298115,the+holy+mountain+1973,28.0
60331,red+state+2011,56.0
81654,lisbela+and+the+prisoner+2003,37.0
223904,afflicted+2014,40.0
297841,sunshine+2007,57.0
27303,lulu+in+berlin+1984,34.0
20163,stonehearst+asylum+2014,86.0
173577,nicholas+and+alexandra+1971,173.0
287247,r-point+2004,5.0
99875,broadway+rhythm+1944,64.0
5218,ping+pong+summer+2014,6.0
164529,the+window+1949,38.0
335324,cocoon+1985,5.0
197318,le+cercle+rouge+1970,24.0
272838,wish+upon+a+star+1996,25.0
144629,shrek+2001,76.0
279298,the+others+2001,77.0
170532,across+the+universe+2007,109.0
344778,animal+love+1996,22.0
279895,the+american+friend+1977,88.0
214596,crazed+fruit+1956,34.0
163541,charlie+and+the+chocolate+factory+2005,76.0
89892,a+short+film+about+killing+1989,15.0
323874,van+helsing+2004,99.0
299773,a+gathering+of+eagles+1963,108.0
258822,fireproof+2008,56.0
254125,very+happy+alexander+1968,94.0
126090,fighting+elegy+1966,15.0
48710,u-571+2000,39.0
135202,blue+is+the+warmest+color+2013,30.0
350546,ballet+shoes+2008,51.0
222645,the+siege+1998,40.0
209587,mid-august+lunch+2008,16.0
56474,amores+perros+2000,155.0
300330,water+2005,44.0
138029,the+land+before+time+xii+the+great+day+of+the+flyers+2006,45.0
243093,the+stoning+of+soraya+m.+2008,70.0
108758,the+blood+of+heroes+1989,41.0
48828,stars+in+my+crown+1950,46.0
306272,sword+of+the+stranger+2007,103.0
281064,swing+time+1936,21.0
221030,a+dogs+life+1918,17.0
200981,the+french+connection+1971,70.0
40987,timer+2009,58.0
256900,spetters+1980,39.0
257065,posse+1975,70.0
233768,prime+suspect+2+1992,146.0
48431,dawn+breaks_+which+is+no+small+thing+1989,32.0
39608,the+star+maker+1995,111.0
180909,the+outlaw+1943,52.0
242101,field+of+dreams+1989,69.0
16344,heaven+knows_+mr.+allison+1957,61.0
2526,everything+is+illuminated+2005,22.0
91034,requiem+for+a+heavyweight+1962,10.0
3059,in+the+mood+for+love+2000,3.0
174089,slaughterhouse-five+1972,104.0
332008,the+death+of+mr.+lazarescu+2005,23.0
171164,it+follows+2015,95.0
139290,the+crimson+pirate+1952,60.0
281662,wittgenstein+1993,27.0
240251,captains+courageous+1937,55.0
166082,shakti+the+power+2002,86.0
168181,forbidden+planet+1956,94.0
161839,the+aristocats+1970,54.0
234819,la+femme+nikita+1990,100.0
270493,opera+australia+the+pirates+of+penzance+2006,29.0
239498,blue+skies+1946,42.0
178440,khumba+2013,4.0
15597,crawlspace+1986,18.0
50024,my+friend+irma+goes+west+1950,29.0
230760,the+plague+dogs+1982,83.0
119203,the+hunt+for+red+october+1990,126.0
31578,playing+by+heart+1998,8.0
92169,lifeguard+1976,50.0
115462,guest+from+the+future+1984,92.0
322547,cronos+1993,69.0
223796,man+on+wire+2008,1.0
303048,sodom+and+gomorrah+1962,53.0
245248,night+train+to+munich+1940,61.0
288406,charlie+countryman+2013,40.0
132109,1776+1972,30.0
51232,the+life+of+oharu+1952,25.0
195633,all+watched+over+by+machines+of+loving+grace+2011,45.0
203005,uranus+1990,101.0
175044,red+hill+2010,92.0
26037,machine+gun+preacher+2011,80.0
162484,chasing+sleep+2000,57.0
146746,dear+zachary+a+letter+to+a+son+about+his+father+2008,41.0
16901,the+rack+1956,91.0
312479,tell+me+something+1999,79.0
203122,to+catch+a+thief+1955,13.0
196574,cobain+montage+of+heck+2015,128.0
245199,an+american+tail+the+mystery+of+the+night+monster+1999,34.0
99077,7th+cavalry+1956,31.0
111902,mask+1985,28.0
287148,the+cop+in+blue+jeans+1976,3.0
286441,the+bakers+wife+1938,14.0
290781,despair+1978,11.0
177890,beethovens+3rd+2000,27.0
17804,you+dont+mess+with+the+zohan+2008,3.0
67846,death+by+china+2012,47.0
19839,gran+torino+2008,1.0
262825,thrse+raquin+1953,0.0
81295,an+eye+for+an+eye+1957,0.0
106883,casino+royale+2006,0.0
67285,love+me+no+more+2008,0.0
238452,the+man+who+could+cheat+death+1959,0.0
331128,mirror+mirror+2012,1.0
113737,going+straight+1916,41.0
110719,battle+royale+2000,101.0
73819,i_+robot+2004,4.0
2v18378,pale+flower+1964,75.0
264550,the+women+on+the+6th+floor+2010,33.0
15610,memoirs+of+a+geisha+2005,15.0
273420,starting+over+1979,24.0
177125,fail+safe+2000,35.0
104254,departures+2008,12.0
245290,the+kidnapping+of+the+president+1980,21.0
118627,digging+up+the+marrow+2015,85.0
314413,esa+ja+vesa++auringonlaskun+ratsastajat+1994,80.0
248287,on+the+waterfront+1954,84.0
26300,clo+from+5+to+7+1962,40.0
23762,la+classe+amricaine+1993,25.0
205702,filming+othello+1978,32.0
94842,voyager+1991,111.0
71619,global+metal+2008,11.0
21959,silence+1971,4.0
60173,this+woman+is+dangerous+1952,72.0
29832,a+fish+called+wanda+1988,77.0
340026,rabbit+without+ears+2+2009,1.0
319062,open+your+eyes+1997,104.0
329853,side+effects+2013,68.0
116983,the+immature+2011,67.0
250411,drive+hard+2014,85.0
306536,mrs+brown+1997,57.0
128354,went+the+day+well+1942,79.0
193329,a+bridge+too+far+1977,158.0
290957,cloudy+with+a+chance+of+meatballs+2009,34.0
346133,saw+2004,104.0
308913,jnssonligan+p+mallorca+1989,84.0
88779,the+last+wagon+1956,91.0
45804,the+godfather+part+ii+1974,105.0
6398,broken+blossoms+1919,18.0
118215,el+asombroso+mundo+de+borjamari+y+pocholo+2004,77.0
124299,the+group+1966,148.0
39210,the+delicate+delinquent+1957,88.0
347904,spellbound+2002,43.0
62387,american+promise+2013,113.0
207850,crimes+of+the+heart+1986,84.0
182311,love+crazy+1941,95.0
319715,the+girl+on+the+bridge+1999,91.0
69488,this+is+my+father+1999,75.0
207936,quiet+flows+the+don+1957,93.0
324150,matchstick+men+2003,55.0
119030,zambezia+2012,47.0
40276,2012+time+for+change+2010,30.0
16317,demonic+2015,78.0
236102,riding+alone+for+thousands+of+miles+2005,75.0
329017,my+boyfriends+dogs+2014,78.0
208082,defenseless+1991,95.0
286243,the+bandit+1996,56.0
318653,emc+2002,6.0
165672,we+wont+grow+old+together+1972,9.0
274399,sebastian+maniscalco+whats+wrong+with+people+2012,51.0
271719,oui_+mais...+2001,68.0
237275,the+winning+season+2009,112.0
317540,stroker+ace+1983,73.0
253416,the+great+dictator+1940,28.0
40552,virunga+2014,59.0
109885,the+big+bang+2011,72.0
263084,cockfighter+1974,7.0
195120,the+notorious+bettie+page+2005,28.0
232550,peyton+place+1957,18.0
233857,michael+clayton+2007,85.0
157016,lenfer+1994,29.0
368,my+kid+could+paint+that+2007,46.0
150409,land+without+bread+1933,25.0
298975,have+dreams_+will+travel+2007,63.0
224078,chariots+of+fire+1981,81.0
319506,total+recall+1990,77.0
284165,paradise+lost+2+revelations+2000,123.0
221246,the+love+of+siam+2007,43.0
47549,thirteen+2003,34.0
3519,kandukondain+kandukondain+2000,125.0
31117,21+up+1977,81.0
16396,lady+in+the+lake+1947,71.0
182563,everybodys+all-american+1988,104.0
158239,nostalgia+1983,103.0
345351,dr.+no+1962,38.0
303946,harry+brown+2009,43.0
337327,the+turin+horse+2011,48.0
61242,geronimo+an+american+legend+1993,83.0
161930,harry+potter+and+the+deathly+hallows+part+2+2011,71.0
49287,its+my+party+1996,64.0
220827,blind+husbands+1919,81.0
306476,a+story+written+with+water+1965,26.0
141464,hxan+1922,51.0
241459,texas+rangers+2001,85.0
128865,la+bte+humaine+1938,48.0
124366,life+is+sweet+1990,88.0
262564,deadly+prey+1987,29.0
271532,the+count+of+monte+cristo+1998,112.0
296012,chizukos+younger+sister+1991,114.0
209310,triangle+2009,18.0
324728,jim+jefferies+alcoholocaust+2010,27.0
143035,sugar+2009,105.0
131080,calmos+1976,52.0
190335,the+royal+tenenbaums+2001,18.0
352087,the+princess+diaries+2+royal+engagement+2004,5.0
102542,dear+frankie+2004,82.0
74292,an+officer+and+a+gentleman+1982,24.0
84141,pain++gain+2013,81.0
214089,the+cold+light+of+day+1996,67.0
165136,betrayal+1983,47.0
212581,intentions+of+murder+1964,35.0
320742,straw+dogs+2011,85.0
197135,hilton+2013,31.0
233706,lagaan+once+upon+a+time+in+india+2001,210.0
110353,fail-safe+1964,7.0
80941,the+intruder+1962,60.0
246407,long+john+silver+1954,105.0
348346,cimarron+1960,135.0
336888,the+detective+2007,62.0
336432,mission+to+mars+2000,83.0
3912,land+of+the+dead+2005,76.0
309977,about+last+night+2014,88.0
193534,run+lola+run+1998,66.0
215955,the+plastic+age+1925,58.0
188012,zincirbozan+2007,64.0
83988,virginia+2010,23.0
333564,seducing+mr.+perfect+2006,25.0
238929,the+toy+1976,88.0
28810,trixie+2000,31.0
286244,samouras+2002,21.0
189552,an+education+2009,2.0
322686,more+dead+than+alive+1969,36.0
152913,loaded+1996,24.0
170030,miracle+2004,62.0
53735,in+god+we+teach+2011,35.0
125986,vive+lamour+1994,114.0
136895,the+enigma+of+kaspar+hauser+1974,94.0
205250,the+nugget+2002,70.0
195392,alien+1979,99.0
307401,dantes+inferno+2007,65.0
33838,lovelace+2013,35.0
16254,the+lover+1992,31.0
134822,point+of+order+1964,6.0
339918,the+waiting+room+2007,11.0
67494,harry+and+tonto+1974,14.0
276162,made+in+dagenham+2010,114.0
265942,cinderella+1950,30.0
97561,million+dollar+baby+2004,32.0
191514,the+exorcist+iii+1990,42.0
344742,true+lies+1994,16.0
52463,hamlet+1990,4.0
61518,the+king+and+four+queens+1956,22.0
265761,the+cat+returns+2002,4.0
201756,killer+crocodile+1989,38.0
140893,3+a.m.+2001,85.0
320197,frida+2002,108.0
308423,coraline+2009,34.0
93433,the+prisoner+of+zenda+1937,55.0
235073,the+sun+also+rises+1957,116.0
248935,dead+snow+2+red+vs.+dead+2014,43.0
105675,stand+by+for+action+1942,48.0
231780,the+kingdom+1994,129.0
205276,yuki++nina+2009,68.0
67146,apollo+13+1995,39.0
16641,next+stop_+greenwich+village+1976,1.0
178940,la+cage+aux+folles+ii+1980,83.0
306944,the+wind+will+carry+us+1999,68.0
159036,the+human+condition+ii+road+to+eternity+1959,80.0
331303,terminator+3+rise+of+the+machines+2003,95.0
322223,but+not+for+me+1959,93.0
27587,stalin+1992,86.0
91375,me+too+2009,90.0
162379,in+the+heat+of+the+night+1967,80.0
198455,conan+the+barbarian+1982,84.0
53673,the+white+haired+witch+of+lunar+kingdom+2014,53.0
35721,marie+antoinette+2006,53.0
326673,the+sea+chase+1955,4.0
305071,road+to+nowhere+2011,22.0
95035,the+kingdom+ii+1997,50.0
349561,all+the+presidents+men+1976,58.0
216263,grave+secrets+1989,64.0
107106,ponyo+2008,40.0
164958,frantic+1988,96.0
53436,blood+river+2009,100.0
315311,paris_+je+taime+2006,88.0
140167,space+1985,142.0
16145,winter+light+1963,36.0
101684,a+chorus+line+1985,26.0
293377,breathing+fire+1991,30.0
117340,the+dinner+1998,71.0
238534,taking+chance+2009,45.0
86686,the+divine+move+2014,39.0
324906,robots+2005,17.0
98084,nmadak+tx+2006,90.0
211566,touching+the+void+2003,1.0
99826,bitter+victory+1957,5.0
203588,little+lord+fauntleroy+1936,29.0
147429,shooting+dogs+2006,9.0
153294,coffin+rock+2009,30.0
49893,the+thief+of+paris+1967,100.0
72598,dil+chahta+hai+2001,144.0
288843,the+aura+2005,123.0
160948,mephisto+1981,121.0
234788,american+hardcore+2006,58.0
12706,red+beard+1965,81.0
169524,im+gonna+git+you+sucka+1988,56.0
264782,easy+rider+1969,31.0
140994,the+patriot+1998,25.0
171526,silent+action+1975,90.0
217843,watch+out_+were+mad+1974,24.0
294437,mr.+bjarnfrearson+2009,25.0
66672,star+trek+nemesis+2002,6.0
61200,coal+miners+daughter+1980,18.0
36421,try+seventeen+2002,33.0
324066,parallels+2015,64.0
47093,the+four+horsemen+of+the+apocalypse+1921,69.0
95568,microcosmos+1996,6.0
136503,storytelling+2001,13.0
13475,the+usual+suspects+1995,104.0
322356,bowling+for+columbine+2002,48.0
132968,varg+veum+-+fallen+angels+2008,14.0
14282,galaxy+quest+1999,73.0
93305,eden+lake+2008,3.0
255020,powaqqatsi+1988,68.0
327297,begotten+1990,62.0
5428,lady+and+the+tramp+1955,54.0
329904,east+is+east+1999,38.0
139190,vicky+donor+2012,15.0
263621,zebra+lounge+2001,42.0
122190,pump+up+the+volume+1990,69.0
88760,trail+of+the+pink+panther+1982,94.0
80740,the+switch+2010,72.0
275325,oceans+eleven+1960,110.0
258197,loves+enduring+promise+2004,29.0
60035,all+is+forgiven+2007,56.0
173471,the+girl+from+monday+2005,14.0
103648,fantasia+1940,46.0
25124,grandmas+boy+1922,56.0
88453,take+this+job+and+shove+it+1981,69.0
272652,kill+bill+vol.+1+2003,31.0
188630,the+cook_+the+thief_+his+wife++her+lover+1989,121.0
209432,the+train+1964,133.0
131826,kes+1969,33.0
173566,smoke+signals+1998,29.0
115681,yoo+hoo+mrs+goldberg+2009,3.0
300294,berkeley+in+the+sixties+1990,28.0
102314,dont+say+a+word+2001,104.0
128888,tell+no+one+2006,83.0
282548,lady+windermeres+fan+1925,13.0
346363,battle+for+terra+2007,77.0
148954,phil+ochs+there+but+for+fortune+2011,6.0
220599,zero+motivation+2014,6.0
185404,car+wash+1976,50.0
51963,only+you+1994,24.0
38147,lolita+1997,26.0
166302,deconstructing+harry+1997,84.0
58061,jules+and+jim+1962,36.0
81577,dragon+ball+z+bio-broly+1994,12.0
222692,cashback+2006,9.0
216498,paprika+2006,25.0
211836,symbol+2009,21.0
22257,the+sand+pebbles+1966,8.0
115513,inside+im+dancing+2004,2.0
147093,southern+comfort+1981,0.0
142091,two+women+1960,1.0
126480,double+trouble+1992,0.0
306557,hope+and+glory+1987,0.0
32998,me+and+him+1988,17.0
102297,yojimbo+1961,72.0
65393,summer+with+monika+1953,2.0
345758,splinter+2008,57.0
69166,the+trials+of+muhammad+ali+2013,27.0
55875,confidence+2003,25.0
226955,kismet+1955,46.0
242919,soylent+green+1973,7.0
55646,the+best+man+1997,24.0
26222,how+i+ended+this+summer+2010,49.0
276674,cheyenne+autumn+1964,105.0
91600,lightning+in+a+bottle+2004,92.0
351011,bhaag+milkha+bhaag+2013,149.0
25930,no+end+in+sight+2007,20.0
32764,the+great+escape+1963,104.0
2531,the+bridge+to+nowhere+2009,68.0
327019,les+amants+du+pont-neuf+1991,5.0
165121,girl+walks+into+a+bar+2011,12.0
330618,vixen+1968,11.0
75907,adam+2009,96.0
223971,the+big+boss+1971,65.0
259611,the+son-daughter+1932,36.0
125998,trans-europ-express+1966,16.0
272194,the+oxford+murders+2008,20.0
123846,victory+through+air+power+1943,5.0
135989,gambit+1966,5.0
20637,the+seventh+sin+1957,12.0
176228,zu+warriors+from+the+magic+mountain+1983,54.0
222237,big+city+blues+1932,50.0
275684,how+to+make+money+selling+drugs+2012,71.0
138723,heartbeats+2010,50.0
8905,find+me+guilty+2006,64.0
280945,jealousy+1953,60.0
200018,the+unknown+known+2013,74.0
308661,oklahoma+1955,21.0
285482,firestorm+1998,59.0
308962,the+cranes+are+flying+1957,67.0
134179,dust+in+the+wind+1986,72.0
161881,my+way+2011,50.0
295006,force+10+from+navarone+1978,8.0
322261,iron+man+2+2010,20.0
245,nausica+of+the+valley+of+the+wind+1984,74.0
12288,howls+moving+castle+r2004,108.0
53658,q++a+1990,54.0
212415,clonehunter+2009,63.0
188681,a+dogs+will+2000,48.0
292130,the+night+they+raided+minskys+1968,58.0
287389,scenes+from+a+marriage+1973,108.0
314644,hoop+reality+2007,43.0
261674,the+thief+lord+2006,67.0
345132,the+fugitive+1993,125.0
133394,the+match+factory+girl+1990,24.0
38089,chicken+little+2005,19.0
291105,clip+2012,39.0
236914,abraham+1994,5.0
331582,flying+home+2014,75.0
98949,choose+me+1984,54.0
219779,nowhere+boy+2009,31.0
284306,j.c.+chavez+2007,11.0
218088,the+presidio+1988,61.0
182164,the+gods+must+be+crazy+1980,67.0
75931,seven+waves+away+1957,57.0
104686,the+decline+of+western+civilization+1981,27.0
352151,forbidden+kingdom+2014,10.0
50747,to+die+for+1995,36.0
4873,black+rainbow+1989,84.0
25120,the+decline+of+western+civilization+part+ii+the+metal+years+1988,53.0
116216,hoop+dreams+1994,74.0
267106,the+phantom+of+the+opera+1990,163.0
68865,the+look+of+silence+2014,7.0
131499,road+to+morocco+1942,77.0
207185,fun++fancy+free+1947,8.0
36452,bubba+ho-tep+2002,1.0
124022,kestrels+eye+1998,45.0
205985,birdman+of+alcatraz+1962,146.0
188073,child+bride+1938,32.0
273325,earth+1996,109.0
305988,pauline+at+the+beach+1983,45.0
275947,the+blue+kite+1994,93.0
266809,the+trip+to+bountiful+1985,76.0
178098,the+american+president+1995,98.0
187995,the+theory+of+everything+2014,3.0
74674,pulling+strings+2013,31.0
159605,brideshead+revisited+2008,130.0
204971,if+winter+comes+1947,11.0
335546,hercules+1997,29.0
252452,sex+and+lucia+2001,15.0
142348,the+tiger+from+tjampa+1953,5.0
264238,moneyball+2011,117.0
302857,frozen+river+2008,80.0
114522,the+tin+drum+1979,46.0
44912,blind+spot+hitlers+secretary+2002,35.0
222887,folks+1992,5.0
136289,door-to-door+maniac+1961,16.0
67457,the+runner+1984,78.0
262211,room+in+rome+2010,71.0
159820,for+love+of+ivy+1968,58.0
81078,la+dolce+vita+1960,15.0
143986,the+mechanic+1972,60.0
91483,the+dream+catcher+1999,34.0
352082,the+thin+man+goes+home+1945,19.0
336366,interview+2007,73.0
19064,the+man+from+earth+2007,27.0
228963,the+full+monty+1997,56.0
294521,far+from+the+madding+crowd+1967,137.0
221139,planet+hulk+2010,48.0
142260,gung+ho+1943,40.0
110694,dead+men+tell+1941,50.0
174571,a+womans+tale+1991,24.0
279353,son+in+law+1993,75.0
38302,quarantine+2008,81.0
219923,megamind+2010,59.0
312787,i+love+you+to+death+1990,2.0
168647,the+ring+1927,6.0
301237,mean+streets+1973,23.0
79809,pitfall+1962,67.0
247759,the+400+blows+1959,90.0
312652,we+need+to+talk+about+kevin+2011,90.0
85047,woman+in+the+dunes+1964,40.0
113864,ong-bak+the+thai+warrior+2003,41.0
125334,craig+ferguson+im+here+to+help+2013,18.0
190185,don+juan+1926,80.0
323265,dot+and+the+whale+1986,71.0
193031,man+on+high+heels+2014,23.0
329322,this+is+not+a+film+2011,61.0
136815,teenage+paparazzo+2010,8.0
70534,visions+of+europe+2004,63.0
117192,an+autumn+afternoon+1962,45.0
112118,go+for+sisters+2013,120.0
134300,lonesome+1928,18.0
235549,love+ghost+2001,65.0
198413,make+the+yuletide+gay+2009,89.0
323710,good+morning_+babylon+1987,62.0
335452,the+crazies+2010,66.0
212113,dandelion+2004,83.0
93262,the+getaway+1972,99.0
280643,the+good+shepherd+2004,19.0
273809,bigger+than+the+sky+2005,18.0
155493,the+adventures+of+robin+hood+1938,90.0
128462,the+best+of+youth+2003,128.0
320812,les+enfants+terribles+1950,88.0
120638,force+majeure+2014,3.0
280370,the+last+unicorn+1982,44.0
27012,rabid+dogs+1974,60.0
308254,full+of+it+2007,12.0
130304,ivory+tower+2014,42.0
128564,enid+2009,24.0
85522,mr.+smith+goes+to+washington+1939,118.0
115555,vertigo+1958,96.0
228639,leave+2011,18.0
333695,rampage+at+apache+wells+1965,26.0
217321,tempest+1982,41.0
102359,a+private+function+1984,63.0
70816,the+hunger+games+mockingjay+-+part+1+2014,17.0
193818,genevieve+1953,46.0
226343,drug+war+2012,1.0
250350,the+shining+1980,15.0
319596,how+to+die+in+oregon+2011,75.0
6897,the+girl+from+nowhere+2013,5.0
12984,afternoon+delight+2013,86.0
102422,the+wild+mccullochs+1975,67.0
128143,navy+blues+1929,59.0
323838,mean+girls+2004,98.0
303629,obsession+1976,37.0
129782,the+sandlot+1993,14.0
195214,phoebe+in+wonderland+2008,48.0
45595,the+rat+race+1960,84.0
221047,princess+kaiulani+2010,13.0
2785,jonestown+the+life+and+death+of+peoples+temple+2006,77.0
164863,gigot+1962,48.0
167178,the+surgeon+1995,11.0
131154,caf+de+flore+2011,68.0
122136,ice+princess+2005,47.0
49852,falling+down+1993,87.0
84505,the+cowboys+1972,76.0
197962,king+kong+1933,28.0
166425,bless+the+beasts++children+1971,92.0
133856,last+resort+2000,53.0
100887,rio+grande+1950,27.0
351013,maleficent+2014,26.0
296131,bound+by+honor+1993,76.0
284279,the+lincoln+lawyer+2011,75.0
103218,mademoiselle+1966,18.0
87046,detachment+2011,29.0
145847,8+mile+2002,29.0
6861,miraculum+2014,29.0
237956,the+spy+who+loved+me+1977,16.0
